profile,image,outcome,race_scores
669c184b-3796-4e0c-8547-67d6329e21ee,image_4.png,1,"[3.4193251e-01 6.7705572e-05 1.4220127e-02 2.3717424e-03 2.7504871e-03
 7.0578177e-03 6.3159961e-01]"
dfd9282e-d5ae-4dd5-bccb-e1f6f3383e1c,image_0.png,-1,"[0.03402153 0.11610515 0.7736468  0.00371103 0.01044285 0.0226706
 0.03940202]"
dfd9282e-d5ae-4dd5-bccb-e1f6f3383e1c,image_1.png,-1,"[5.6564400e-04 9.0387237e-01 4.2916104e-02 4.6275958e-04 3.3424327e-03
 4.7804993e-02 1.0356930e-03]"
dfd9282e-d5ae-4dd5-bccb-e1f6f3383e1c,image_2.png,-1,"[0.04191695 0.27474767 0.40288848 0.00331862 0.00722813 0.02510773
 0.24479239]"
dfd9282e-d5ae-4dd5-bccb-e1f6f3383e1c,image_3.png,-1,"[0.0266576  0.47294867 0.29049787 0.01269367 0.12626205 0.04033723
 0.03060289]"
dfd9282e-d5ae-4dd5-bccb-e1f6f3383e1c,image_4.png,-1,"[1.8645435e-03 8.1363672e-01 1.5398055e-01 5.3438143e-04 5.1971865e-03
 2.4031427e-02 7.5516320e-04]"
dfd9282e-d5ae-4dd5-bccb-e1f6f3383e1c,image_5.png,-1,"[1.1295897e-04 9.6364963e-01 2.2270894e-02 4.2616306e-05 3.1585485e-04
 1.3317768e-02 2.9031732e-04]"
dfd9282e-d5ae-4dd5-bccb-e1f6f3383e1c,image_6.png,-1,"[0.03402153 0.11610515 0.7736468  0.00371103 0.01044285 0.0226706
 0.03940202]"
2cc8c45b-b328-4272-b177-edd23616c0ca,image_0.png,1,"[0.25795808 0.03213684 0.62021786 0.00082746 0.00154429 0.02750432
 0.05981115]"
2cc8c45b-b328-4272-b177-edd23616c0ca,image_1.png,1,"[1.3637561e-01 7.4225740e-04 7.6752502e-01 8.2172509e-03 4.0006116e-02
 2.9003033e-02 1.8130699e-02]"
2cc8c45b-b328-4272-b177-edd23616c0ca,image_2.png,0,"[0.04101422 0.11762974 0.42492104 0.04141706 0.09467488 0.27113485
 0.00920825]"
2cc8c45b-b328-4272-b177-edd23616c0ca,image_3.png,-1,"[0.14556953 0.0013814  0.5652     0.01681915 0.01398035 0.02326342
 0.23378617]"
2cc8c45b-b328-4272-b177-edd23616c0ca,image_4.png,-1,"[0.01050856 0.00705232 0.3802427  0.24431506 0.34115458 0.01021286
 0.00651384]"
11cee56a-fc10-42a4-b157-34f0a50a774f,image_0.png,1,"[8.7006354e-01 2.0220090e-04 8.8572815e-02 2.4915219e-04 4.5843842e-04
 3.6566658e-04 4.0088162e-02]"
11cee56a-fc10-42a4-b157-34f0a50a774f,image_1.png,1,"[9.9763340e-01 9.5227595e-09 2.5354182e-05 3.0297153e-07 1.6848265e-06
 3.6545116e-06 2.3356793e-03]"
11cee56a-fc10-42a4-b157-34f0a50a774f,image_2.png,1,"[9.9990469e-01 8.1841618e-09 1.6391699e-05 1.1253476e-07 3.5837425e-07
 2.8178067e-06 7.5607168e-05]"
11cee56a-fc10-42a4-b157-34f0a50a774f,image_3.png,1,"[9.9954361e-01 6.4141153e-07 7.5190677e-05 3.1126448e-05 8.5809894e-05
 1.1510592e-05 2.5210730e-04]"
11cee56a-fc10-42a4-b157-34f0a50a774f,image_4.png,0,"[8.3987188e-01 1.2052231e-05 1.7398424e-02 5.3253875e-04 3.4714150e-04
 6.2446820e-04 1.4121354e-01]"
11cee56a-fc10-42a4-b157-34f0a50a774f,image_5.png,1,"[9.9609393e-01 6.4966753e-06 3.5500599e-04 7.4084972e-05 5.7591024e-05
 4.4444529e-05 3.3683360e-03]"
11cee56a-fc10-42a4-b157-34f0a50a774f,image_6.png,1,"[8.7006354e-01 2.0220090e-04 8.8572815e-02 2.4915219e-04 4.5843842e-04
 3.6566658e-04 4.0088162e-02]"
d4ad3ddd-63ff-45b2-95c5-c4ad1e7a936a,image_0.png,1,"[0.19952185 0.11835944 0.27751774 0.00162515 0.00614758 0.06476981
 0.3320585 ]"
d4ad3ddd-63ff-45b2-95c5-c4ad1e7a936a,image_1.png,1,"[0.15290672 0.00099205 0.26570112 0.09223057 0.07219528 0.03472584
 0.38124847]"
d4ad3ddd-63ff-45b2-95c5-c4ad1e7a936a,image_2.png,1,"[3.6354169e-02 2.0164560e-04 1.7168744e-02 1.0438646e-04 4.4479515e-04
 1.2335927e-02 9.3339032e-01]"
d4ad3ddd-63ff-45b2-95c5-c4ad1e7a936a,image_3.png,1,"[0.04122578 0.0030485  0.61789805 0.00519383 0.01022147 0.1228979
 0.19951446]"
d4ad3ddd-63ff-45b2-95c5-c4ad1e7a936a,image_4.png,0,"[4.4618152e-02 4.9597648e-04 5.3726989e-01 1.7747807e-04 6.8314379e-04
 2.3886150e-01 1.7789383e-01]"
0bbc40b0-299d-46f0-a085-49cf0fcafdec,image_0.png,1,"[9.9424911e-01 6.1301589e-06 2.3952639e-03 1.9858294e-04 1.1891071e-04
 1.0088769e-05 3.0217927e-03]"
0bbc40b0-299d-46f0-a085-49cf0fcafdec,image_1.png,0,"[7.7826267e-01 2.8611475e-04 1.3052031e-01 1.8935124e-03 7.2576228e-04
 1.7937651e-03 8.6517856e-02]"
0bbc40b0-299d-46f0-a085-49cf0fcafdec,image_2.png,1,"[8.9940107e-01 2.3818937e-05 7.3464938e-02 9.6550264e-04 4.0539890e-04
 3.7350748e-03 2.2004176e-02]"
0bbc40b0-299d-46f0-a085-49cf0fcafdec,image_3.png,1,"[9.9502462e-01 4.2863062e-06 2.7074576e-03 4.1491320e-04 2.0583981e-04
 6.3640455e-06 1.6364137e-03]"
0bbc40b0-299d-46f0-a085-49cf0fcafdec,image_4.png,1,"[9.9424911e-01 6.1301589e-06 2.3952639e-03 1.9858294e-04 1.1891071e-04
 1.0088769e-05 3.0217927e-03]"
6820b831-333f-4074-93e8-5f6e2acf272f,image_0.png,1,"[6.29294068e-02 2.54393060e-04 8.48751888e-02 7.51872063e-01
 6.74824566e-02 1.20226145e-02 2.05639005e-02]"
6820b831-333f-4074-93e8-5f6e2acf272f,image_1.png,-1,"[3.1887731e-01 2.2327983e-04 3.5125980e-01 1.6611736e-01 7.9228841e-02
 7.3514700e-02 1.0778671e-02]"
6820b831-333f-4074-93e8-5f6e2acf272f,image_2.png,-1,"[0.49115324 0.00406487 0.1540747  0.00083357 0.00328345 0.12554985
 0.2210403 ]"
6820b831-333f-4074-93e8-5f6e2acf272f,image_3.png,0,"[0.07946769 0.00351064 0.48431152 0.05125513 0.02707397 0.31996134
 0.03441969]"
6820b831-333f-4074-93e8-5f6e2acf272f,image_4.png,0,"[6.7995824e-02 3.8813933e-04 4.9379134e-01 1.6648400e-01 5.7066601e-02
 1.6581765e-01 4.8456494e-02]"
6820b831-333f-4074-93e8-5f6e2acf272f,image_5.png,-1,"[0.12562504 0.37946323 0.20268983 0.00299596 0.01638344 0.05939863
 0.2134439 ]"
1f3662a7-471d-4e34-b271-900b80909a07,image_0.png,0,"[3.7374777e-01 6.9663867e-05 8.9528933e-02 1.5119547e-03 6.5833976e-04
 2.4774815e-03 5.3200585e-01]"
1f3662a7-471d-4e34-b271-900b80909a07,image_1.png,0,"[8.3404887e-01 3.2382884e-06 9.2150718e-02 8.8368478e-04 3.1518950e-03
 2.4253137e-03 6.7336291e-02]"
1f3662a7-471d-4e34-b271-900b80909a07,image_2.png,0,"[5.84785104e-01 1.94018823e-04 1.09782375e-01 7.20738918e-02
 4.38643508e-02 4.22782153e-02 1.47022054e-01]"
1f3662a7-471d-4e34-b271-900b80909a07,image_3.png,0,"[3.1747654e-01 7.0122362e-05 2.5013059e-02 3.4272388e-01 1.6669956e-01
 1.0591039e-02 1.3742584e-01]"
1f3662a7-471d-4e34-b271-900b80909a07,image_4.png,0,"[3.7374777e-01 6.9663867e-05 8.9528933e-02 1.5119547e-03 6.5833976e-04
 2.4774815e-03 5.3200585e-01]"
00260e67-b506-481b-a443-aa0014e85426,image_0.png,1,"[7.2645074e-01 4.1102374e-04 1.6680461e-01 3.8894645e-03 1.8770036e-03
 1.6358198e-03 9.8931402e-02]"
00260e67-b506-481b-a443-aa0014e85426,image_1.png,-1,"[5.4090577e-03 4.0597802e-06 9.1147227e-03 7.7353662e-01 2.1150452e-01
 3.5884982e-04 7.2144176e-05]"
00260e67-b506-481b-a443-aa0014e85426,image_2.png,-1,"[3.4620292e-02 3.8745187e-05 8.1768014e-02 5.6104112e-01 3.0756396e-01
 6.5501877e-03 8.4177116e-03]"
00260e67-b506-481b-a443-aa0014e85426,image_3.png,0,"[0.85140353 0.0018372  0.06850409 0.0077156  0.00445107 0.00360149
 0.06248702]"
00260e67-b506-481b-a443-aa0014e85426,image_4.png,-1,"[6.3747503e-02 7.4428164e-05 5.7999443e-02 7.0699620e-01 1.6479512e-01
 7.7322894e-04 5.6141149e-03]"
00260e67-b506-481b-a443-aa0014e85426,image_5.png,1,"[7.2645074e-01 4.1102374e-04 1.6680461e-01 3.8894645e-03 1.8770036e-03
 1.6358198e-03 9.8931402e-02]"
04d64c96-0be0-4e4b-b689-0d581a7d7341,image_0.png,-1,"[3.2074384e-02 1.2207652e-06 3.0872424e-03 5.9067243e-01 3.7404278e-01
 3.7135331e-05 8.4821353e-05]"
04d64c96-0be0-4e4b-b689-0d581a7d7341,image_1.png,-1,"[8.0115005e-02 9.9507133e-07 2.8232411e-03 8.6611098e-01 5.0791133e-02
 1.2346623e-05 1.4627862e-04]"
04d64c96-0be0-4e4b-b689-0d581a7d7341,image_2.png,-1,"[0.05938628 0.00169616 0.01911862 0.73370624 0.08869372 0.00195408
 0.09544494]"
04d64c96-0be0-4e4b-b689-0d581a7d7341,image_3.png,-1,"[2.0407254e-02 1.0667514e-05 2.2629274e-03 9.1566712e-01 6.1397746e-02
 2.6476888e-05 2.2784210e-04]"
04d64c96-0be0-4e4b-b689-0d581a7d7341,image_4.png,-1,"[1.7028650e-02 2.0379262e-06 5.9580281e-03 8.2743901e-01 1.4895889e-01
 9.8401411e-05 5.1491935e-04]"
04d64c96-0be0-4e4b-b689-0d581a7d7341,image_5.png,-1,"[1.6510087e-01 2.1587678e-06 7.3332817e-04 8.0418020e-01 2.4539450e-02
 6.4193814e-06 5.4375166e-03]"
04d64c96-0be0-4e4b-b689-0d581a7d7341,image_6.png,-1,"[3.2074384e-02 1.2207652e-06 3.0872424e-03 5.9067243e-01 3.7404278e-01
 3.7135331e-05 8.4821353e-05]"
9dde02cd-60e7-467c-99d7-91f7b0f4936d,image_0.png,-1,"[7.4213109e-04 3.4350649e-06 1.5959179e-03 8.6173213e-01 1.3581270e-01
 4.7985312e-05 6.5709071e-05]"
9dde02cd-60e7-467c-99d7-91f7b0f4936d,image_1.png,-1,"[1.0747451e-03 1.2787935e-05 1.6203602e-03 7.6744485e-01 2.2973305e-01
 6.0550723e-05 5.3640153e-05]"
9dde02cd-60e7-467c-99d7-91f7b0f4936d,image_2.png,-1,"[6.8209670e-04 3.1331697e-04 8.1487186e-03 4.8186022e-01 5.0861734e-01
 3.4739112e-04 3.1009586e-05]"
9dde02cd-60e7-467c-99d7-91f7b0f4936d,image_3.png,-1,"[9.8681689e-05 1.7702474e-05 2.8981941e-04 8.2198638e-01 1.7750718e-01
 4.4522483e-05 5.5748267e-05]"
9dde02cd-60e7-467c-99d7-91f7b0f4936d,image_4.png,-1,"[3.5576364e-01 4.4103228e-05 2.4880806e-03 2.6528361e-01 7.2504818e-02
 5.9141795e-04 3.0332431e-01]"
15a1e8e6-d20c-4113-affc-981b4591e82e,image_0.png,-1,"[5.1614814e-03 1.5201248e-03 8.4361643e-02 3.1571412e-01 5.8728600e-01
 5.6729121e-03 2.8377716e-04]"
15a1e8e6-d20c-4113-affc-981b4591e82e,image_1.png,-1,"[0.01286109 0.35560587 0.42919058 0.01022192 0.11442544 0.07655012
 0.00114498]"
15a1e8e6-d20c-4113-affc-981b4591e82e,image_2.png,-1,"[0.00671951 0.01167833 0.4371162  0.06676812 0.46392545 0.01284873
 0.00094359]"
15a1e8e6-d20c-4113-affc-981b4591e82e,image_3.png,-1,"[0.04452967 0.00787838 0.04744694 0.7381332  0.13020425 0.00168226
 0.03012531]"
15a1e8e6-d20c-4113-affc-981b4591e82e,image_4.png,-1,"[0.03422471 0.03320069 0.61228937 0.00604157 0.165699   0.14366165
 0.00488297]"
74b3ec62-8a92-4ab8-895a-add6607fb15b,image_0.png,-1,"[1.2494670e-02 7.3701840e-06 6.3945528e-04 9.5050257e-01 3.5952177e-02
 3.1841901e-05 3.7191669e-04]"
74b3ec62-8a92-4ab8-895a-add6607fb15b,image_1.png,-1,"[9.01046470e-02 5.26564963e-06 1.45757222e-03 8.05290341e-01
 1.03003114e-01 1.32101413e-05 1.25723571e-04]"
74b3ec62-8a92-4ab8-895a-add6607fb15b,image_2.png,-1,"[5.15645510e-03 2.06481913e-04 5.74644748e-03 8.62423062e-01
 1.24793984e-01 2.63668830e-04 1.40993670e-03]"
74b3ec62-8a92-4ab8-895a-add6607fb15b,image_3.png,-1,"[0.22560206 0.06701281 0.04476508 0.420942   0.13308957 0.00488977
 0.10369866]"
74b3ec62-8a92-4ab8-895a-add6607fb15b,image_4.png,-1,"[7.7722338e-03 4.4724766e-06 5.1174010e-04 9.6412444e-01 2.7236179e-02
 1.5290114e-05 3.3549740e-04]"
74b3ec62-8a92-4ab8-895a-add6607fb15b,image_5.png,-1,"[3.6261170e-03 7.0716247e-05 4.1438872e-03 6.8438619e-01 3.0753484e-01
 1.0705388e-04 1.3125232e-04]"
74b3ec62-8a92-4ab8-895a-add6607fb15b,image_6.png,-1,"[1.2494670e-02 7.3701840e-06 6.3945528e-04 9.5050257e-01 3.5952177e-02
 3.1841901e-05 3.7191669e-04]"
f034c37f-cc09-485b-9853-2011a556bf78,image_0.png,1,"[1.3453407e-02 4.2827342e-05 8.1551718e-03 8.2837057e-01 1.2281023e-01
 4.8106900e-04 2.6686704e-02]"
f034c37f-cc09-485b-9853-2011a556bf78,image_1.png,1,"[3.0519099e-03 5.2620185e-06 2.4950963e-03 8.4697700e-01 1.4735758e-01
 2.8890419e-05 8.4271967e-05]"
f034c37f-cc09-485b-9853-2011a556bf78,image_2.png,-1,"[6.8160528e-03 1.4580376e-06 1.1898179e-03 9.5089757e-01 4.0762164e-02
 8.6271932e-05 2.4665252e-04]"
f034c37f-cc09-485b-9853-2011a556bf78,image_3.png,-1,"[1.5267264e-03 1.1813656e-06 1.8002741e-03 8.9965558e-01 9.6889094e-02
 4.2337531e-05 8.4818261e-05]"
f034c37f-cc09-485b-9853-2011a556bf78,image_4.png,-1,"[1.9255817e-01 9.0029658e-05 4.9039222e-02 6.5697634e-01 9.2527844e-02
 7.9189386e-04 8.0164969e-03]"
21158097-1012-4a41-8982-3ab15cecf68e,image_0.png,1,"[4.6525088e-01 7.8793877e-05 2.5094109e-02 1.6141787e-02 2.1171350e-02
 4.1122130e-01 6.1041836e-02]"
21158097-1012-4a41-8982-3ab15cecf68e,image_1.png,1,"[9.1577369e-01 8.8028645e-04 1.3169397e-02 9.2404324e-04 8.7020657e-04
 6.9916382e-04 6.7683272e-02]"
21158097-1012-4a41-8982-3ab15cecf68e,image_2.png,1,"[9.1706413e-01 5.7179241e-05 4.8777969e-03 3.8117324e-03 1.7270274e-03
 5.9622438e-05 7.2402619e-02]"
21158097-1012-4a41-8982-3ab15cecf68e,image_3.png,1,"[9.9275976e-01 4.7505378e-05 1.9092734e-03 3.2238342e-05 4.6056310e-05
 6.0448670e-05 5.1447311e-03]"
4b18a48f-26b7-45e5-8c68-bb75bcd56460,image_0.png,1,"[1.4915316e-01 1.2317220e-05 6.5014148e-03 8.3734893e-05 6.1046936e-05
 1.3311153e-03 8.4285718e-01]"
4b18a48f-26b7-45e5-8c68-bb75bcd56460,image_1.png,-1,"[6.6700494e-01 4.0241517e-05 3.4248438e-02 5.7627866e-04 4.5472311e-04
 3.8626136e-03 2.9381278e-01]"
4b18a48f-26b7-45e5-8c68-bb75bcd56460,image_2.png,0,"[9.6444058e-01 1.5397296e-05 1.0692857e-02 4.8026239e-05 3.2734559e-05
 1.9877145e-04 2.4571542e-02]"
4b18a48f-26b7-45e5-8c68-bb75bcd56460,image_3.png,1,"[1.4915316e-01 1.2317220e-05 6.5014148e-03 8.3734893e-05 6.1046936e-05
 1.3311153e-03 8.4285718e-01]"
2120f188-6af3-4eaf-b199-d37311a43101,image_0.png,1,"[9.9414158e-01 1.1007406e-05 1.1409207e-03 2.6596790e-05 1.2320776e-05
 1.1142136e-04 4.5560589e-03]"
2120f188-6af3-4eaf-b199-d37311a43101,image_1.png,-1,"[9.9872798e-01 1.8298176e-06 2.8582837e-04 2.1857307e-04 4.7276728e-05
 1.1474761e-05 7.0702319e-04]"
2120f188-6af3-4eaf-b199-d37311a43101,image_2.png,-1,"[2.7302337e-01 6.0857862e-04 1.5307708e-01 1.1539864e-04 2.3251883e-04
 1.5238518e-01 4.2055783e-01]"
2120f188-6af3-4eaf-b199-d37311a43101,image_3.png,0,"[2.4841526e-01 1.9923356e-05 2.8939541e-02 8.9117902e-04 3.1603733e-04
 1.3342546e-02 7.0807546e-01]"
42764b01-54e4-4ae1-a31f-47c3eea28ee0,image_0.png,1,"[0.92845726 0.00265414 0.04705365 0.00122302 0.00376731 0.00407521
 0.01276928]"
42764b01-54e4-4ae1-a31f-47c3eea28ee0,image_1.png,1,"[0.16731836 0.00213054 0.56941354 0.0324432  0.1867486  0.01616792
 0.02577783]"
42764b01-54e4-4ae1-a31f-47c3eea28ee0,image_2.png,1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
42764b01-54e4-4ae1-a31f-47c3eea28ee0,image_3.png,-1,"[8.4369677e-01 1.0681244e-04 5.3803101e-02 1.0483618e-02 3.0015472e-02
 5.6426640e-04 6.1329953e-02]"
42764b01-54e4-4ae1-a31f-47c3eea28ee0,image_4.png,0,"[0.03135306 0.10934298 0.23034817 0.05793267 0.1855396  0.04525175
 0.34023184]"
42764b01-54e4-4ae1-a31f-47c3eea28ee0,image_5.png,1,"[9.2042112e-01 2.3227396e-06 1.5178165e-02 4.0372409e-02 2.2535814e-02
 8.6645305e-05 1.4034378e-03]"
ed31b759-a383-4d02-a062-c344c0ed6c63,image_0.png,-1,"[1.7863221e-02 1.6495750e-04 1.0021856e-01 1.2111445e-03 1.5470666e-03
 1.3007572e-01 7.4891937e-01]"
ed31b759-a383-4d02-a062-c344c0ed6c63,image_1.png,-1,"[1.6135059e-02 2.9827483e-04 1.1725020e-01 5.5125533e-03 1.0916856e-02
 4.1925129e-01 4.3063572e-01]"
ed31b759-a383-4d02-a062-c344c0ed6c63,image_2.png,-1,"[0.02087151 0.00344557 0.31338483 0.0367032  0.12870884 0.48392728
 0.01295879]"
ed31b759-a383-4d02-a062-c344c0ed6c63,image_3.png,-1,"[7.2324667e-03 7.2145025e-04 3.6096625e-02 4.7924656e-05 2.4280741e-04
 9.0822726e-01 4.7431536e-02]"
ed31b759-a383-4d02-a062-c344c0ed6c63,image_4.png,-1,"[0.05275676 0.00389722 0.15711167 0.00158891 0.00129558 0.06495418
 0.7183957 ]"
ed31b759-a383-4d02-a062-c344c0ed6c63,image_5.png,-1,"[1.7863221e-02 1.6495750e-04 1.0021856e-01 1.2111445e-03 1.5470666e-03
 1.3007572e-01 7.4891937e-01]"
962368bc-1a8b-4054-8c4b-86d7fb9874a5,image_0.png,1,"[9.9995917e-01 2.1844540e-09 2.6774109e-07 5.2560408e-06 8.5118768e-07
 1.1018763e-08 3.4455632e-05]"
962368bc-1a8b-4054-8c4b-86d7fb9874a5,image_1.png,0,"[9.9992150e-01 2.5028322e-07 9.9701756e-06 8.5135547e-08 1.2376486e-07
 5.5266753e-07 6.7585846e-05]"
962368bc-1a8b-4054-8c4b-86d7fb9874a5,image_2.png,1,"[9.9993205e-01 7.0101869e-08 2.1439580e-06 4.4505294e-05 7.6539018e-06
 6.8898608e-08 1.3425454e-05]"
962368bc-1a8b-4054-8c4b-86d7fb9874a5,image_3.png,1,"[9.9580866e-01 5.6629983e-06 2.8024288e-04 1.8974393e-05 2.0113046e-05
 4.2275315e-06 3.8621102e-03]"
962368bc-1a8b-4054-8c4b-86d7fb9874a5,image_4.png,0,"[9.9979126e-01 5.8915659e-09 9.1184984e-07 1.7297846e-04 2.5776495e-05
 4.9173135e-08 9.0148988e-06]"
962368bc-1a8b-4054-8c4b-86d7fb9874a5,image_5.png,0,"[9.9791348e-01 3.3451468e-06 3.6177028e-04 1.1108841e-04 4.8221842e-05
 6.4430710e-06 1.5555499e-03]"
962368bc-1a8b-4054-8c4b-86d7fb9874a5,image_6.png,1,"[9.9995917e-01 2.1844540e-09 2.6774109e-07 5.2560408e-06 8.5118768e-07
 1.1018763e-08 3.4455632e-05]"
27f3394d-acea-4223-a4b0-cca28053d568,image_0.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
27f3394d-acea-4223-a4b0-cca28053d568,image_1.png,-1,"[2.0073655e-01 3.5880104e-05 5.7318628e-02 4.5786753e-01 2.0942622e-01
 3.3404899e-03 7.1274646e-02]"
27f3394d-acea-4223-a4b0-cca28053d568,image_2.png,-1,"[0.09444949 0.0019363  0.01201155 0.6819779  0.14355634 0.00310289
 0.06296551]"
27f3394d-acea-4223-a4b0-cca28053d568,image_3.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
aa9a2c70-831e-4234-ab41-738467f9dd8e,image_0.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
aa9a2c70-831e-4234-ab41-738467f9dd8e,image_1.png,0,"[0.2916803  0.17732263 0.09496129 0.09939945 0.29743424 0.00523743
 0.03396466]"
aa9a2c70-831e-4234-ab41-738467f9dd8e,image_2.png,-1,"[0.33917886 0.15842988 0.12534781 0.09908343 0.1337286  0.04575369
 0.09847771]"
aa9a2c70-831e-4234-ab41-738467f9dd8e,image_3.png,-1,"[9.8790209e-05 9.8439729e-01 4.5514284e-03 2.1015378e-03 3.5730843e-03
 5.1653753e-03 1.1245425e-04]"
7a2540ea-0c08-42a4-b4ea-31bbc88a8e6d,image_0.png,-1,"[9.9280429e-01 5.3518681e-05 5.7179551e-04 1.6071392e-05 2.7200500e-05
 7.1453032e-05 6.4556426e-03]"
7a2540ea-0c08-42a4-b4ea-31bbc88a8e6d,image_1.png,-1,"[9.9987155e-01 2.0343386e-08 2.4318499e-05 4.5723118e-05 5.1033589e-06
 2.3428967e-07 5.3085303e-05]"
7a2540ea-0c08-42a4-b4ea-31bbc88a8e6d,image_2.png,-1,"[9.9795222e-01 2.0953642e-06 6.6488923e-04 5.0683861e-04 1.4129760e-04
 7.5675462e-06 7.2508521e-04]"
7a2540ea-0c08-42a4-b4ea-31bbc88a8e6d,image_3.png,-1,"[8.1497312e-01 7.5547886e-04 6.6289054e-03 1.1876580e-01 1.5617033e-02
 8.4661308e-04 4.2413075e-02]"
7a2540ea-0c08-42a4-b4ea-31bbc88a8e6d,image_4.png,-1,"[9.9941075e-01 1.2223290e-07 4.0815739e-05 5.6611775e-06 2.8405434e-06
 1.4487057e-06 5.3836819e-04]"
7a2540ea-0c08-42a4-b4ea-31bbc88a8e6d,image_5.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
7a2540ea-0c08-42a4-b4ea-31bbc88a8e6d,image_6.png,-1,"[9.9280429e-01 5.3518681e-05 5.7179551e-04 1.6071392e-05 2.7200500e-05
 7.1453032e-05 6.4556426e-03]"
deba230a-0821-44fa-9663-f94388f37554,image_0.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
deba230a-0821-44fa-9663-f94388f37554,image_1.png,-1,"[1.4892864e-01 4.6237209e-04 6.4454693e-01 2.1502882e-02 1.1041204e-01
 5.7118811e-02 1.7028304e-02]"
deba230a-0821-44fa-9663-f94388f37554,image_2.png,-1,"[0.08503797 0.00196498 0.8593627  0.00655622 0.02476855 0.00857364
 0.01373587]"
deba230a-0821-44fa-9663-f94388f37554,image_3.png,-1,"[0.21267374 0.04204478 0.47483623 0.06305031 0.08403619 0.00614707
 0.1172117 ]"
deba230a-0821-44fa-9663-f94388f37554,image_4.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
5ebdc6ba-d6f8-48f9-9e03-f32a8cbc7e25,image_0.png,-1,"[4.0824171e-03 5.0661918e-05 1.5376239e-02 8.4572417e-01 1.3319431e-01
 5.1386532e-04 1.0582864e-03]"
5ebdc6ba-d6f8-48f9-9e03-f32a8cbc7e25,image_1.png,-1,"[2.7895786e-02 6.0211017e-04 8.7130797e-01 2.9030534e-02 4.9311340e-02
 1.7439699e-02 4.4124974e-03]"
5ebdc6ba-d6f8-48f9-9e03-f32a8cbc7e25,image_2.png,-1,"[0.02683607 0.018104   0.5965522  0.0282299  0.09157415 0.22478211
 0.01392164]"
5ebdc6ba-d6f8-48f9-9e03-f32a8cbc7e25,image_3.png,-1,"[0.01273889 0.020671   0.5172163  0.02584793 0.21726565 0.19902791
 0.0072323 ]"
5ebdc6ba-d6f8-48f9-9e03-f32a8cbc7e25,image_4.png,-1,"[2.6840007e-02 1.9105566e-04 9.8940156e-02 4.5013383e-01 4.1686317e-01
 3.9219540e-03 3.1098770e-03]"
1eb2b18a-a26a-486f-b35c-f3e99e183e4a,image_0.png,1,"[6.01073056e-02 1.03866776e-04 4.63504642e-01 2.37648860e-01
 2.00531512e-01 3.28446478e-02 5.25913248e-03]"
1eb2b18a-a26a-486f-b35c-f3e99e183e4a,image_1.png,0,"[2.7457045e-02 6.6092514e-05 1.2001316e-01 5.2471364e-01 2.7855164e-01
 3.3330407e-02 1.5868032e-02]"
1eb2b18a-a26a-486f-b35c-f3e99e183e4a,image_2.png,1,"[1.1807937e-02 8.6475875e-06 1.1718230e-02 7.8037798e-01 1.5963838e-01
 4.1607628e-03 3.2288134e-02]"
1eb2b18a-a26a-486f-b35c-f3e99e183e4a,image_3.png,1,"[1.9387150e-02 4.9511913e-05 3.8013361e-02 7.6170880e-01 1.5567651e-01
 1.1050042e-02 1.4114608e-02]"
1eb2b18a-a26a-486f-b35c-f3e99e183e4a,image_4.png,0,"[1.2730804e-01 2.9519584e-04 2.6213628e-01 3.9505750e-01 1.5724964e-01
 3.8925797e-02 1.9027488e-02]"
776302f1-e5a2-404c-8d50-407ac4f073da,image_0.png,1,"[9.0592033e-01 6.5585133e-05 1.1129757e-02 8.3082188e-03 2.9401532e-03
 8.3408464e-05 7.1552590e-02]"
776302f1-e5a2-404c-8d50-407ac4f073da,image_1.png,1,"[9.8627692e-01 5.8632795e-06 3.7337632e-03 2.4118250e-05 3.4566354e-05
 9.9904653e-05 9.8248525e-03]"
776302f1-e5a2-404c-8d50-407ac4f073da,image_2.png,1,"[9.8900121e-01 5.4335223e-06 1.4657080e-03 2.2275092e-06 6.5810955e-06
 6.4927757e-05 9.4539598e-03]"
776302f1-e5a2-404c-8d50-407ac4f073da,image_3.png,1,"[9.0592033e-01 6.5585133e-05 1.1129757e-02 8.3082188e-03 2.9401532e-03
 8.3408464e-05 7.1552590e-02]"
4a06b468-ec0e-4331-99fe-e844b0b943e0,image_0.png,1,"[0.6198347  0.00113202 0.03244444 0.00077342 0.0010007  0.00288162
 0.34193313]"
4a06b468-ec0e-4331-99fe-e844b0b943e0,image_1.png,0,"[9.2357659e-01 2.6577400e-04 2.6004389e-02 1.8936001e-03 9.1183902e-04
 6.1003026e-04 4.6737809e-02]"
